year,state,district,candidate_mit,party,vote_share,totalvotes,won,is_midterm,office,name_normalized,incumbency,TTL_RECEIPTS,TTL_INDIV_CONTRIB,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,candidate_fec,vote_pct_fec,poll_avg,poll_available,partisan
1988,TN,06,BART GORDON,DEM,0.7647615454551077,161687,1,0,H,BART GORDON,incumbent,587878.0,267723.0,256095.0,1200.0,"GORDON, BART",76.0,0.0,False,-0.08679718910424239
1988,TN,06,WALLACE EMBRY,REP,0.23522608496663305,161687,0,0,H,WALLACE EMBRY,unknown,12635.0,8581.0,500.0,1336.0,"EMBRY, WALLACE ABNER",24.0,0.0,False,-0.08679718910424239
1988,TN,07,DON SUNDQUIST,REP,0.8011970710683379,177266,1,0,H,DON SUNDQUIST,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.08679718910424239
1988,TN,07,"KENNETH \""KEN\"" BLOODWORTH",DEM,0.19878036397278667,177266,0,0,H,KENNETH KEN BLOODWORTH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.08679718910424239
1988,TN,08,ED BRYANT,REP,0.3756181296008979,151465,0,0,H,ED BRYANT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.08679718910424239
1988,TN,08,JOHN TANNER,DEM,0.6243752682137788,151465,1,0,H,JOHN TANNER,open,931539.0,630468.0,283961.0,7113.0,"TANNER, JOHN S",62.0,0.0,False,-0.08679718910424239
1988,TN,09,HAROLD FORD,DEM,0.8157517344737149,154802,1,0,H,HAROLD FORD,incumbent,298096.0,57258.0,211500.0,0.0,"FORD, HAROLD E",82.0,0.0,False,-0.08679718910424239
1988,TX,01,HORACE MCQUEEN,REP,0.3775942881227688,196923,0,0,H,HORACE MCQUEEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,01,JIM CHAPMAN,DEM,0.6224057118772311,196923,1,0,H,JIM CHAPMAN,incumbent,587159.0,264874.0,270430.0,1000.0,"CHAPMAN, JIM",62.0,0.0,False,-0.04939278160540139
1988,TX,02,CHARLES WILSON,DEM,0.8767227209508155,166089,1,0,H,CHARLES WILSON,incumbent,342913.0,84404.0,254350.0,0.0,"WILSON, CHARLES",88.0,0.0,False,-0.04939278160540139
1988,TX,03,BLAKE COWDEN,DEM,0.1817786857875329,278509,0,0,H,BLAKE COWDEN,unknown,17758.0,3498.0,0.0,0.0,"COWDEN, BLAKE",18.0,0.0,False,-0.04939278160540139
1988,TX,03,STEVE BARTLETT,REP,0.8182213142124671,278509,1,0,H,STEVE BARTLETT,incumbent,769201.0,475845.0,230678.0,1226.0,"BARTLETT, STEVE",82.0,0.0,False,-0.04939278160540139
1988,TX,04,RALPH M HALL,DEM,0.6641269750509844,209868,1,0,H,RALPH M HALL,incumbent,350284.0,81875.0,242743.0,0.0,"HALL, RALPH MOODY",66.0,0.0,False,-0.04939278160540139
1988,TX,04,RANDY SUTTON,REP,0.3208540606476452,209868,0,0,H,RANDY SUTTON,unknown,82479.0,18689.0,1386.0,0.0,"SUTTON, RANDY JOHN",32.0,0.0,False,-0.04939278160540139
1988,TX,05,JOHN BRYANT,DEM,0.6073395780665949,157039,1,0,H,JOHN BRYANT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,05,LON WILLIAMS,REP,0.381287450887996,157039,0,0,H,LON WILLIAMS,unknown,180629.0,75702.0,24676.0,17790.0,"WILLIAMS, LON R JR",38.0,0.0,False,-0.04939278160540139
1988,TX,06,JOE BARTON,REP,0.6764142961581745,243478,1,0,H,JOE BARTON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,06,"N P \""PAT\"" KENDRICK",DEM,0.32358570384182556,243478,0,0,H,N P PAT KENDRICK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,07,BILL ARCHER,REP,0.7913744995235592,234027,1,0,H,BILL ARCHER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,07,DIANNE RICHARDS,DEM,0.20862550047644074,234027,0,0,H,DIANNE RICHARDS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,08,JACK FIELDS,REP,1.0,90503,1,0,H,JACK FIELDS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,09,JACK BROOKS,DEM,1.0,137270,1,0,H,JACK BROOKS,incumbent,424773.0,104025.0,276562.0,0.0,"BROOKS, JACK",100.0,0.0,False,-0.04939278160540139
1988,TX,10,"J J \""JAKE\"" PICKLE",DEM,0.9344813154442361,248494,1,0,H,J J JAKE PICKLE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,11,MARVIN LEATH,DEM,0.9535810714793236,140740,1,0,H,MARVIN LEATH,incumbent,178312.0,27579.0,95150.0,0.0,"LEATH, JAMES MARVIN",95.0,0.0,False,-0.04939278160540139
1988,TX,12,JIM WRIGHT,DEM,0.9926936155244181,136456,1,0,H,JIM WRIGHT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,13,BILL SARPALIUS,DEM,0.5246465724193118,187450,1,0,H,BILL SARPALIUS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,13,LARRY S MILNER,REP,0.47535342758068816,187450,0,0,H,LARRY S MILNER,open,483932.0,301317.0,143422.0,26331.0,"MILNER, LARRY SHANNON",48.0,0.0,False,-0.04939278160540139
1988,TX,14,GREG LAUGHLIN,DEM,0.5324401575405323,209216,1,0,H,GREG LAUGHLIN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,14,MAC SWEENEY,REP,0.4590566687060263,209216,0,0,H,MAC SWEENEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,15,"E \""KIKA\"" DE LA GARZA",DEM,0.9385501728370322,99805,1,0,H,E KIKA DE LA GARZA,incumbent,263843.0,132998.0,127452.0,0.0,"DE LA GARZA, E (KIKA)",94.0,0.0,False,-0.04939278160540139
1988,TX,16,RONALD COLEMAN,DEM,1.0,104514,1,0,H,RONALD COLEMAN,incumbent,322822.0,95635.0,175670.0,0.0,"COLEMAN, RONALD D",100.0,0.0,False,-0.04939278160540139
1988,TX,17,CHARLES W STENHOLM,DEM,1.0,149064,1,0,H,CHARLES W STENHOLM,incumbent,289551.0,121493.0,111716.0,0.0,"STENHOLM, CHARLES W",100.0,0.0,False,-0.04939278160540139
1988,TX,18,MICKEY LELAND,DEM,0.928819495685881,101643,1,0,H,MICKEY LELAND,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,19,GERALD MCCATHERN,DEM,0.3229461077844311,167000,0,0,H,GERALD MCCATHERN,unknown,44173.0,44173.0,0.0,0.0,"MCCATHERN, GERALD",32.0,0.0,False,-0.04939278160540139
1988,TX,19,LARRY COMBEST,REP,0.6770538922155689,167000,1,0,H,LARRY COMBEST,incumbent,262440.0,136953.0,119050.0,2827.0,"COMBEST, LARRY",68.0,0.0,False,-0.04939278160540139
1988,TX,20,HENRY B GONZALEZ,DEM,0.7070293800861657,133696,1,0,H,HENRY B GONZALEZ,incumbent,225721.0,64872.0,100387.0,0.0,"GONZALEZ, HENRY B",71.0,0.0,False,-0.04939278160540139
1988,TX,20,LEE TRAVINO,REP,0.2752587960746769,133696,0,0,H,LEE TRAVINO,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,21,LAMAR SMITH,REP,0.9323506558800676,218790,1,0,H,LAMAR SMITH,incumbent,567201.0,383551.0,96232.0,40587.0,"SMITH, LAMAR",93.0,0.0,False,-0.04939278160540139
1988,TX,22,TOM DELAY,REP,0.6742294245082688,186484,1,0,H,TOM DELAY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,22,WAYNE WALKER,DEM,0.31354432551854317,186484,0,0,H,WAYNE WALKER,unknown,112649.0,33563.0,1500.0,10500.0,"WALKER, WAYNE",31.0,0.0,False,-0.04939278160540139
1988,TX,23,ALBERT G BUSTAMANTE,DEM,0.6452530067062019,180430,1,0,H,ALBERT G BUSTAMANTE,incumbent,280485.0,114605.0,155786.0,0.0,"BUSTAMANTE, ALBERT G",65.0,0.0,False,-0.04939278160540139
1988,TX,23,"JEROME L \""JERRY\"" GONZALES",REP,0.33563708917585766,180430,0,0,H,JEROME L JERRY GONZALES,unknown,6573.0,2054.0,0.0,1650.0,"GONZALES, JEROME LEE ""JERRY""",34.0,0.0,False,-0.04939278160540139
1988,TX,24,MARTIN FROST,DEM,0.9260681283458929,146635,1,0,H,MARTIN FROST,incumbent,590973.0,262047.0,298373.0,0.0,"FROST, MARTIN",93.0,0.0,False,-0.04939278160540139
1988,TX,25,GEORGE LOEFFLER,REP,0.27693729721572474,159036,0,0,H,GEORGE LOEFFLER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,25,MIKE ANDREWS,DEM,0.713668603335094,159036,1,0,H,MIKE ANDREWS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,26,DICK ARMEY,REP,0.6926515210733143,281446,1,0,H,DICK ARMEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04939278160540139
1988,TX,26,JO ANN REYES,DEM,0.3073058419732382,281446,0,0,H,JO ANN REYES,unknown,239737.0,24033.0,44800.0,0.0,"REYES, JO ANN",31.0,0.0,False,-0.04939278160540139
1988,TX,27,SOLOMON P ORTIZ,DEM,1.0,105085,1,0,H,SOLOMON P ORTIZ,incumbent,198217.0,78553.0,100383.0,0.0,"ORTIZ, SOLOMON P",100.0,0.0,False,-0.04939278160540139
1988,UT,01,GUNN MCKAY,DEM,0.40195733520964594,218869,0,0,H,GUNN MCKAY,challenger,392478.0,102181.0,264850.0,22075.0,"MCKAY, GUNN",40.0,0.0,False,-0.2650761897367738
1988,UT,01,JAMES V HANSEN,REP,0.5980426647903541,218869,1,0,H,JAMES V HANSEN,incumbent,411486.0,127312.0,258859.0,13374.0,"HANSEN, JAMES V",60.0,0.0,False,-0.2650761897367738
1988,UT,02,RICHARD SNELGROVE,REP,0.41063182790854824,195338,0,0,H,RICHARD SNELGROVE,unknown,253651.0,155015.0,54535.0,39100.0,"SNELGROVE, RICHARD HAYNIE",41.0,0.0,False,-0.2650761897367738
1988,UT,02,WAYNE OWENS,DEM,0.5740255352261209,195338,1,0,H,WAYNE OWENS,incumbent,736198.0,270413.0,455310.0,5331.0,"OWENS, WAYNE",57.0,0.0,False,-0.2650761897367738
1988,UT,03,HOWARD C NIELSON,REP,0.6682625307902356,194461,1,0,H,HOWARD C NIELSON,incumbent,132728.0,17782.0,112800.0,2146.0,"NIELSON, HOWARD CURTIS",67.0,0.0,False,-0.2650761897367738
1988,UT,03,ROBERT W STRINGHAM,DEM,0.30863772170255216,194461,0,0,H,ROBERT W STRINGHAM,unknown,20301.0,2261.0,14000.0,524.0,"STRINGHAM, ROBERT W",31.0,0.0,False,-0.2650761897367738
1988,VT,00,PAUL N POIRIER,DEM,0.18877196197075763,240131,0,0,H,PAUL N POIRIER,open,260771.0,81158.0,128588.0,825.0,"POIRIER, PAUL N",19.0,0.0,False,0.041486691258672215
1988,VT,00,PETER SMITH,REP,0.4120126097838263,240131,1,0,H,PETER SMITH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.041486691258672215
1988,VA,01,HERBERT H BATEMAN,REP,0.7325257445856886,185573,1,0,H,HERBERT H BATEMAN,incumbent,293109.0,119760.0,162640.0,3725.0,"BATEMAN, HERBERT H",73.0,0.0,False,-0.12838883666585388
1988,VA,01,JAMES S ELLENSON,DEM,0.26735570368534217,185573,0,0,H,JAMES S ELLENSON,unknown,30454.0,16062.0,0.0,0.0,"ELLENSON, JAMES S",27.0,0.0,False,-0.12838883666585388
1988,VA,02,JERRY R CURRY,REP,0.35505765913011894,176208,0,0,H,JERRY R CURRY,unknown,149958.0,119273.0,25368.0,25164.0,"CURRY, JERRY R",36.0,0.0,False,-0.12838883666585388
1988,VA,02,OWEN B PICKETT,DEM,0.605341414691728,176208,1,0,H,OWEN B PICKETT,incumbent,437439.0,209294.0,215810.0,5168.0,"PICKETT, OWEN B",61.0,0.0,False,-0.12838883666585388
1988,VA,03,THOMAS J BLILEY JR,REP,0.9971048121853346,187898,1,0,H,THOMAS J BLILEY JR,incumbent,467449.0,168715.0,270550.0,2255.0,"BLILEY, THOMAS JEROME JR",100.0,0.0,False,-0.12838883666585388
1988,VA,04,NORMAN SISISKY,DEM,0.9992734497790694,134884,1,0,H,NORMAN SISISKY,incumbent,185555.0,32260.0,102636.0,21500.0,"SISISKY, NORMAN",100.0,0.0,False,-0.12838883666585388
1988,VA,05,CHARLES R HAWKINS,REP,0.436887685157321,179442,0,0,H,CHARLES R HAWKINS,challenger,105871.0,67287.0,5500.0,32000.0,"HAWKINS, CHARLES ROBERT",44.0,0.0,False,-0.12838883666585388
1988,VA,05,LEWIS F PAYNE JR,DEM,0.541913264453138,179442,1,0,H,LEWIS F PAYNE JR,incumbent,915853.0,356152.0,207750.0,49031.0,"PAYNE, LEWIS F JR",54.0,0.0,False,-0.12838883666585388
1988,VA,06,CHARLES E JUDD,REP,0.361201649110689,185312,0,0,H,CHARLES E JUDD,unknown,112076.0,85750.0,4150.0,21160.0,"JUDD, CHARLES E",36.0,0.0,False,-0.12838883666585388
1988,VA,06,JIM OLIN,DEM,0.6387551804524262,185312,1,0,H,JIM OLIN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.12838883666585388
1988,VA,07,D FRENCH SLAUGHER JR,REP,0.9964502895050773,137476,1,0,H,D FRENCH SLAUGHER JR,incumbent,219559.0,104469.0,94496.0,4000.0,"SLAUGHTER, DANIEL FRENCH JR",100.0,0.0,False,-0.12838883666585388
1988,VA,08,DAVID G BRICKLEY,DEM,0.37665458937198065,248400,0,0,H,DAVID G BRICKLEY,unknown,276578.0,126401.0,93415.0,7095.0,"BRICKLEY, DAVID GUY",38.0,0.0,False,-0.12838883666585388
1988,VA,08,STAN PARRIS,REP,0.6230314009661836,248400,1,0,H,STAN PARRIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.12838883666585388
1988,VA,09,JOHN C BROWN,REP,0.3659771606976002,178727,0,0,H,JOHN C BROWN,unknown,155094.0,121166.0,3427.0,24733.0,"BROWN, JOHN C",37.0,0.0,False,-0.12838883666585388
1988,VA,09,RICK BOUCHER,DEM,0.6339780782981866,178727,1,0,H,RICK BOUCHER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.12838883666585388
1988,VA,10,FRANK R WOLF,REP,0.680912071879469,276908,1,0,H,FRANK R WOLF,incumbent,803080.0,519889.0,237490.0,5871.0,"WOLF, FRANK R",68.0,0.0,False,-0.12838883666585388
1988,VA,10,ROBERT L WEINBERG,DEM,0.3188206913487512,276908,0,0,H,ROBERT L WEINBERG,unknown,242787.0,172851.0,34783.0,5100.0,"WEINBERG, ROBERT LESTER",32.0,0.0,False,-0.12838883666585388
1988,WA,01,JOHN MILLER,REP,0.5538701616159412,274911,1,0,H,JOHN MILLER,incumbent,1328979.0,520608.0,333860.0,49155.0,"MILLER, JOHN",55.0,0.0,False,0.09256169243449175
1988,WA,01,REESE LINDQUIST,DEM,0.44612983838405884,274911,0,0,H,REESE LINDQUIST,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.09256169243449175
1988,WA,02,AL SWIFT,DEM,1.0,175191,1,0,H,AL SWIFT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.09256169243449175
1988,WA,03,BILL WIGHT,REP,0.498583906950313,218206,0,0,H,BILL WIGHT,open,354499.0,121369.0,161379.0,45446.0,"WIGHT, BILL",50.0,0.0,False,0.09256169243449175
1988,WA,03,JOLENE UNSOELD,DEM,0.501416093049687,218206,1,0,H,JOLENE UNSOELD,open,690711.0,304115.0,282082.0,12269.0,"UNSOELD, JOLENE",50.0,0.0,False,0.09256169243449175
1988,WA,04,J RICHARD GOLOB,DEM,0.2547083237741673,191788,0,0,H,J RICHARD GOLOB,unknown,58608.0,20247.0,5750.0,2881.0,"GOLOB, J RICHARD",25.0,0.0,False,0.09256169243449175
1988,WA,04,SID MORRISON,REP,0.7452916762258327,191788,1,0,H,SID MORRISON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.09256169243449175
1988,WA,05,MARLYN A DERBY,REP,0.23611223378710577,210311,0,0,H,MARLYN A DERBY,unknown,13833.0,1288.0,0.0,11600.0,"DERBY, MARLYN A",24.0,0.0,False,0.09256169243449175
1988,WA,05,THOMAS S FOLEY,DEM,0.7638877662128942,210311,1,0,H,THOMAS S FOLEY,incumbent,968013.0,176701.0,555140.0,25.0,"FOLEY, THOMAS S",76.0,0.0,False,0.09256169243449175
1988,WA,06,KEVIN P COOK,REP,0.32400536912751676,186250,0,0,H,KEVIN P COOK,unknown,38454.0,23933.0,1922.0,5461.0,"COOK, KEVIN P",32.0,0.0,False,0.09256169243449175
1988,WA,06,NORM DICKS,DEM,0.6759946308724832,186250,1,0,H,NORM DICKS,incumbent,371934.0,126383.0,213239.0,50.0,"DICKS, NORMAN D",68.0,0.0,False,0.09256169243449175
1988,WA,07,JIM MCDERMOTT,DEM,0.7632876760455138,227711,1,0,H,JIM MCDERMOTT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.09256169243449175
1988,WA,07,ROBERT EDWARDS,REP,0.23671232395448616,227711,0,0,H,ROBERT EDWARDS,open,5921.0,2991.0,0.0,1900.0,"EDWARDS, ROBERT",24.0,0.0,False,0.09256169243449175
1988,WA,08,JIM KEAN,DEM,0.2913368602701104,246862,0,0,H,JIM KEAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.09256169243449175
1988,WA,08,ROD CHANDLER,REP,0.7086631397298896,246862,1,0,H,ROD CHANDLER,incumbent,333019.0,125490.0,191478.0,2215.0,"CHANDLER, ROD",71.0,0.0,False,0.09256169243449175
1988,WV,01,ALAN B MOLLOHAN,DEM,0.7454059054429082,159988,1,0,H,ALAN B MOLLOHAN,incumbent,168119.0,53873.0,112890.0,0.0,"MOLLOHAN, ALAN",75.0,0.0,False,0.12402470484119216
1988,WV,01,HOWARD TUCK,REP,0.25459409455709175,159988,0,0,H,HOWARD TUCK,unknown,15350.0,238.0,0.0,0.0,"TUCK, HOWARD K",25.0,0.0,False,0.12402470484119216
1988,WV,02,HARLEY O STAGGER JR,DEM,1.0,118356,1,0,H,HARLEY O STAGGER JR,incumbent,146928.0,14875.0,131953.0,0.0,"STAGGERS, HARLEY ORRIN JR",100.0,0.0,False,0.12402470484119216
1988,WV,03,PAUL W HART,REP,0.25655965856374097,161670,0,0,H,PAUL W HART,unknown,11602.0,8074.0,1277.0,150.0,"HART, PAUL W",26.0,0.0,False,0.12402470484119216
1988,WV,03,ROBERT E WISE JR,DEM,0.743440341436259,161670,1,0,H,ROBERT E WISE JR,incumbent,173893.0,46414.0,122952.0,0.0,"WISE, ROBERT E JR",74.0,0.0,False,0.12402470484119216
1988,WV,04,MARIANNE R BREWSTER,REP,0.38698712713413447,128565,0,0,H,MARIANNE R BREWSTER,unknown,32041.0,27626.0,0.0,160.0,"BREWSTER, MARIANNE R",39.0,0.0,False,0.12402470484119216
1988,WV,04,NICK JOE RAHALL II,DEM,0.6130128728658655,128565,1,0,H,NICK JOE RAHALL II,incumbent,333159.0,97206.0,175442.0,0.0,"RAHALL, NICK J II M C",61.0,0.0,False,0.12402470484119216
1988,WI,01,BERNARD J WEAVER,REP,0.23835600645607563,208176,0,0,H,BERNARD J WEAVER,unknown,18626.0,300.0,0.0,2200.0,"WEAVER, BERNARD J",24.0,0.0,False,0.11283030241470138
1988,WI,01,LES ASPIN,DEM,0.7616247790331259,208176,1,0,H,LES ASPIN,incumbent,618045.0,274469.0,265249.0,170.0,"ASPIN, LES",76.0,0.0,False,0.11283030241470138
1988,WI,02,ANN HANEY,REP,0.41492873884553455,258977,0,0,H,ANN HANEY,unknown,383346.0,232252.0,89992.0,47870.0,"HANEY, ANN J",41.0,0.0,False,0.11283030241470138
1988,WI,02,ROBERT W KASTENMEIER,DEM,0.5849978955660156,258977,1,0,H,ROBERT W KASTENMEIER,incumbent,439848.0,244142.0,177484.0,1454.0,"KASTENMEIER, ROBERT W",59.0,0.0,False,0.11283030241470138
1988,WI,03,KARL KRUEGER,DEM,0.316466131810628,230467,0,0,H,KARL KRUEGER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.11283030241470138
1988,WI,03,STEVEN C GUNDERSON,REP,0.6834514268854109,230467,1,0,H,STEVEN C GUNDERSON,incumbent,404942.0,256825.0,133235.0,5191.0,"GUNDERSON, STEVEN CRAIG",68.0,0.0,False,0.11283030241470138
1988,WI,04,GERALD D KLECZKA,DEM,0.996576574550851,177892,1,0,H,GERALD D KLECZKA,incumbent,214093.0,58541.0,129383.0,40.0,"KLECZKA, GERALD DANIEL",100.0,0.0,False,0.11283030241470138
1988,WI,05,HELEN I BARNHILL,REP,0.3572741914143234,219179,0,0,H,HELEN I BARNHILL,challenger,202992.0,164672.0,21932.0,14406.0,"BARNHILL, HELEN I",36.0,0.0,False,0.11283030241470138
1988,WI,05,JIM MOODY,DEM,0.6411106903489842,219179,1,0,H,JIM MOODY,incumbent,1291564.0,542416.0,524503.0,12635.0,"MOODY, JIM",64.0,0.0,False,0.11283030241470138
1988,WI,06,JOSEPH GARRETT,DEM,0.25750911653504555,223495,0,0,H,JOSEPH GARRETT,unknown,20559.0,2108.0,5786.0,3900.0,"GARRETT, JOSEPH L",26.0,0.0,False,0.11283030241470138
1988,WI,06,THOMAS E PETRI,REP,0.7424013960043849,223495,1,0,H,THOMAS E PETRI,incumbent,258876.0,96668.0,120980.0,4686.0,"PETRI, THOMAS E",74.0,0.0,False,0.11283030241470138
1988,WI,07,DAVID R OBEY,DEM,0.6177670421715273,230179,1,0,H,DAVID R OBEY,incumbent,530385.0,192719.0,308399.0,100.0,"OBEY, DAVID ROSS",62.0,0.0,False,0.11283030241470138
1988,WI,07,KEVIN J HERMENING,REP,0.37395679015027433,230179,0,0,H,KEVIN J HERMENING,unknown,201293.0,148991.0,11528.0,15071.0,"HERMENING, KEVIN J",37.0,0.0,False,0.11283030241470138
1988,WI,08,ROBERT A BARON,DEM,0.3029335910971489,240013,0,0,H,ROBERT A BARON,unknown,14571.0,1995.0,10204.0,2100.0,"BARON, ROBERT A",30.0,0.0,False,0.11283030241470138
1988,WI,08,TOBY ROTH,REP,0.6969414156733177,240013,1,0,H,TOBY ROTH,incumbent,339852.0,131840.0,180814.0,5290.0,"ROTH, TOBY",70.0,0.0,False,0.11283030241470138
1988,WI,09,F JAMES SENSENBRENNER JR,REP,0.7490489834239834,247104,1,0,H,F JAMES SENSENBRENNER JR,incumbent,309612.0,169761.0,109839.0,3295.0,"SENSENBRENNER, F JAMES JR",75.0,0.0,False,0.11283030241470138
1988,WI,09,THOMAS J HICKEY,DEM,0.2509186415436415,247104,0,0,H,THOMAS J HICKEY,unknown,14736.0,10517.0,0.0,100.0,"HICKEY, THOMAS JOSEPH",25.0,0.0,False,0.11283030241470138
1988,WY,00,BRYAN SHARRATT,DEM,0.3181912851602299,177651,0,0,H,BRYAN SHARRATT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.14852095839674484
1988,WY,00,DICK CHENEY,REP,0.6661938294746441,177651,1,0,H,DICK CHENEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.14852095839674484
1990,AL,01,SONNY CALLAHAN,REP,0.9958197019265722,82530,1,1,H,SONNY CALLAHAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.11636840051220798
1990,AL,02,FAYE BAGGIANO,DEM,0.4870546658787322,170911,0,1,H,FAYE BAGGIANO,unknown,169109.0,38099.0,91752.0,14425.0,"BAGGIANO, FAYE S",49.0,0.0,False,-0.11636840051220798
1990,AL,02,WILLIAM L DICKINSON,REP,0.5128341651502829,170911,1,1,H,WILLIAM L DICKINSON,incumbent,425127.0,171618.0,218921.0,400.0,"DICKINSON, WILLIAM LOUIS",51.0,0.0,False,-0.11636840051220798
1990,AL,03,DON SLEDGE,REP,0.26270597936951146,138242,0,1,H,DON SLEDGE,unknown,22990.0,14842.0,100.0,300.0,"SLEDGE, DON",26.0,0.0,False,-0.11636840051220798
1990,AL,03,GLEN BROWDER,DEM,0.7372795532472042,138242,1,1,H,GLEN BROWDER,incumbent,902695.0,256407.0,572475.0,41289.0,"BROWDER, JOHN GLEN",74.0,0.0,False,-0.11636840051220798
1990,AL,04,TOM BEVILL,DEM,0.9973888735293214,130212,1,1,H,TOM BEVILL,incumbent,220907.0,17730.0,106550.0,1000.0,"BEVILL, TOM",100.0,0.0,False,-0.11636840051220798
1990,AL,05,ALBERT MCDONALD,REP,0.32857236181799826,168383,0,1,H,ALBERT MCDONALD,open,184089.0,133069.0,27200.0,9981.0,"MCDONALD, ALBERT CLYDE",33.0,0.0,False,-0.11636840051220798
1990,AL,05,BUD CRAMER,DEM,0.6713682497639311,168383,1,1,H,BUD CRAMER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.11636840051220798
1990,AL,06,BEN ERDREICH,DEM,0.9282789008059559,144797,1,1,H,BEN ERDREICH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.11636840051220798
1990,AL,07,CLAUDE HARRIS,DEM,0.7051672068763344,180794,1,1,H,CLAUDE HARRIS,incumbent,237577.0,73745.0,151307.0,2935.0,"HARRIS, CLAUDE JR",71.0,0.0,False,-0.11636840051220798
1990,AL,07,MICHAEL D BARKER,REP,0.29457835990132414,180794,0,1,H,MICHAEL D BARKER,unknown,59802.0,36630.0,0.0,1075.0,"BARKER, MICHAEL DEAN",29.0,0.0,False,-0.11636840051220798
1990,AK,00,DON YOUNG,REP,0.51659039797127,191647,1,1,H,DON YOUNG,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.15655063837104738
1990,AK,00,JOHN S DEVENS,DEM,0.47836386690112553,191647,0,1,H,JOHN S DEVENS,unknown,168038.0,67726.0,13150.0,21600.0,"DEVENS, JOHN",48.0,0.0,False,-0.15655063837104738
1990,AZ,01,JOHN J RHODES III,REP,0.9952519519087991,167016,1,1,H,JOHN J RHODES III,incumbent,326640.0,154036.0,170339.0,0.0,"RHODES, JOHN JACOB III",100.0,0.0,False,-0.1354148294784363
1990,AZ,02,JOSEPH SWEENEY,REP,0.34073283467752347,116179,0,1,H,JOSEPH SWEENEY,unknown,1470.0,615.0,0.0,0.0,"SWEENEY, JOSEPH D",34.0,0.0,False,-0.1354148294784363
1990,AZ,02,MORRIS K UDALL,DEM,0.6588884393909399,116179,1,1,H,MORRIS K UDALL,incumbent,153320.0,10816.0,135250.0,0.0,"UDALL, MORRIS KING",66.0,0.0,False,-0.1354148294784363
1990,AZ,03,BOB STUMP,REP,0.5658689321820335,237297,1,1,H,BOB STUMP,incumbent,231127.0,79863.0,132850.0,0.0,"STUMP, BOB",57.0,0.0,False,-0.1354148294784363
1990,AZ,03,ROGER HARTSTONE,DEM,0.4341310678179665,237297,0,1,H,ROGER HARTSTONE,unknown,9735.0,7060.0,2650.0,0.0,"HARTSTONE, ROGER D",43.0,0.0,False,-0.1354148294784363
1990,AZ,04,JON L KYL,REP,0.6134069659830996,231238,1,1,H,JON L KYL,incumbent,588180.0,373560.0,171389.0,1490.0,"KYL, JON L",61.0,0.0,False,-0.1354148294784363
